"job_id","job_title","company_name","job_location","job_schedule_type","salary_year_avg","job_posted_date","job_work_from_home","skills"
606801,"AI Architect","Bosch Group","Pune, Maharashtra, India","Full-time","267000.0","2023-11-21","","python"
606801,"AI Architect","Bosch Group","Pune, Maharashtra, India","Full-time","267000.0","2023-11-21","","nosql"
606801,"AI Architect","Bosch Group","Pune, Maharashtra, India","Full-time","267000.0","2023-11-21","","spark"
606801,"AI Architect","Bosch Group","Pune, Maharashtra, India","Full-time","267000.0","2023-11-21","","airflow"
606801,"AI Architect","Bosch Group","Pune, Maharashtra, India","Full-time","267000.0","2023-11-21","","tensorflow"
606801,"AI Architect","Bosch Group","Pune, Maharashtra, India","Full-time","267000.0","2023-11-21","","keras"
606801,"AI Architect","Bosch Group","Pune, Maharashtra, India","Full-time","267000.0","2023-11-21","","pytorch"
606801,"AI Architect","Bosch Group","Pune, Maharashtra, India","Full-time","267000.0","2023-11-21","","git"
606801,"AI Architect","Bosch Group","Pune, Maharashtra, India","Full-time","267000.0","2023-11-21","","docker"
65852,"Sr. Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","249000.0","2023-08-09","","sql"
65852,"Sr. Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","249000.0","2023-08-09","","python"
65852,"Sr. Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","249000.0","2023-08-09","","scala"
65852,"Sr. Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","249000.0","2023-08-09","","spark"
65852,"Sr. Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","249000.0","2023-08-09","","hadoop"
65852,"Sr. Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","249000.0","2023-08-09","","jira"
1441031,"Computer Vision Research Engineer","Bosch Group","Bengaluru, Karnataka, India","Full-time","200000.0","2023-01-16","","matlab"
1441031,"Computer Vision Research Engineer","Bosch Group","Bengaluru, Karnataka, India","Full-time","200000.0","2023-01-16","","opencv"
374128,"Machine Learning Engineer II","Expedia Group","Gurugram, Haryana, India","Full-time","190000.0","2023-11-02","","python"
374128,"Machine Learning Engineer II","Expedia Group","Gurugram, Haryana, India","Full-time","190000.0","2023-11-02","","databricks"
374128,"Machine Learning Engineer II","Expedia Group","Gurugram, Haryana, India","Full-time","190000.0","2023-11-02","","aws"
374128,"Machine Learning Engineer II","Expedia Group","Gurugram, Haryana, India","Full-time","190000.0","2023-11-02","","spark"
374128,"Machine Learning Engineer II","Expedia Group","Gurugram, Haryana, India","Full-time","190000.0","2023-11-02","","airflow"
374128,"Machine Learning Engineer II","Expedia Group","Gurugram, Haryana, India","Full-time","190000.0","2023-11-02","","tensorflow"
374128,"Machine Learning Engineer II","Expedia Group","Gurugram, Haryana, India","Full-time","190000.0","2023-11-02","","kubernetes"
16827,"Tech lead : Sr. ML Engineer","Bosch Group","Bengaluru, Karnataka, India","Full-time","185500.0","2023-03-03","","azure"
16827,"Tech lead : Sr. ML Engineer","Bosch Group","Bengaluru, Karnataka, India","Full-time","185500.0","2023-03-03","","aws"
16827,"Tech lead : Sr. ML Engineer","Bosch Group","Bengaluru, Karnataka, India","Full-time","185500.0","2023-03-03","","airflow"
16827,"Tech lead : Sr. ML Engineer","Bosch Group","Bengaluru, Karnataka, India","Full-time","185500.0","2023-03-03","","tensorflow"
16827,"Tech lead : Sr. ML Engineer","Bosch Group","Bengaluru, Karnataka, India","Full-time","185500.0","2023-03-03","","keras"
16827,"Tech lead : Sr. ML Engineer","Bosch Group","Bengaluru, Karnataka, India","Full-time","185500.0","2023-03-03","","pytorch"
16827,"Tech lead : Sr. ML Engineer","Bosch Group","Bengaluru, Karnataka, India","Full-time","185500.0","2023-03-03","","docker"
754083,"Staff ML Engineer","Mindtickle","Pune, Maharashtra, India","Full-time","185500.0","2023-05-26","","python"
754083,"Staff ML Engineer","Mindtickle","Pune, Maharashtra, India","Full-time","185500.0","2023-05-26","","nosql"
754083,"Staff ML Engineer","Mindtickle","Pune, Maharashtra, India","Full-time","185500.0","2023-05-26","","scala"
754083,"Staff ML Engineer","Mindtickle","Pune, Maharashtra, India","Full-time","185500.0","2023-05-26","","java"
754083,"Staff ML Engineer","Mindtickle","Pune, Maharashtra, India","Full-time","185500.0","2023-05-26","","r"
754083,"Staff ML Engineer","Mindtickle","Pune, Maharashtra, India","Full-time","185500.0","2023-05-26","","go"
754083,"Staff ML Engineer","Mindtickle","Pune, Maharashtra, India","Full-time","185500.0","2023-05-26","","c++"
754083,"Staff ML Engineer","Mindtickle","Pune, Maharashtra, India","Full-time","185500.0","2023-05-26","","c"
754083,"Staff ML Engineer","Mindtickle","Pune, Maharashtra, India","Full-time","185500.0","2023-05-26","","mysql"
754083,"Staff ML Engineer","Mindtickle","Pune, Maharashtra, India","Full-time","185500.0","2023-05-26","","kubernetes"
754083,"Staff ML Engineer","Mindtickle","Pune, Maharashtra, India","Full-time","185500.0","2023-05-26","","docker"
1093089,"Senior ML Engineer","Hinge Health","Bengaluru, Karnataka, India","Full-time","185500.0","2023-01-05","","aws"
1093089,"Senior ML Engineer","Hinge Health","Bengaluru, Karnataka, India","Full-time","185500.0","2023-01-05","","keras"
1093089,"Senior ML Engineer","Hinge Health","Bengaluru, Karnataka, India","Full-time","185500.0","2023-01-05","","pytorch"
1127754,"Research Scientist - AI Ethics & Responsible AI Leader","Quantiphi","India","Full-time","183000.0","2023-11-03","","excel"
696902,"Senior Data Operations Engineer, EF Data","Bristol Myers Squibb","India","Full-time","181765.0","2023-12-22","","python"
696902,"Senior Data Operations Engineer, EF Data","Bristol Myers Squibb","India","Full-time","181765.0","2023-12-22","","aws"
696902,"Senior Data Operations Engineer, EF Data","Bristol Myers Squibb","India","Full-time","181765.0","2023-12-22","","excel"
696902,"Senior Data Operations Engineer, EF Data","Bristol Myers Squibb","India","Full-time","181765.0","2023-12-22","","tableau"
356750,"Senior Research Engineer  I ( Hydrology / Hydraulics)","Verisk","Hyderabad, Telangana, India","Full-time","177283.0","2023-06-20","","sql"
356750,"Senior Research Engineer  I ( Hydrology / Hydraulics)","Verisk","Hyderabad, Telangana, India","Full-time","177283.0","2023-06-20","","python"
356750,"Senior Research Engineer  I ( Hydrology / Hydraulics)","Verisk","Hyderabad, Telangana, India","Full-time","177283.0","2023-06-20","","r"
119328,"Data Scientist","KONE","India","Full-time","170575.0","2023-11-01","","sql"
119328,"Data Scientist","KONE","India","Full-time","170575.0","2023-11-01","","python"
119328,"Data Scientist","KONE","India","Full-time","170575.0","2023-11-01","","databricks"
119328,"Data Scientist","KONE","India","Full-time","170575.0","2023-11-01","","aws"
119328,"Data Scientist","KONE","India","Full-time","170575.0","2023-11-01","","jira"
119328,"Data Scientist","KONE","India","Full-time","170575.0","2023-11-01","","confluence"
562667,"Staff Engineer - Data Scientist","Micron Technology","India","Full-time","170575.0","2023-11-14","","sql"
562667,"Staff Engineer - Data Scientist","Micron Technology","India","Full-time","170575.0","2023-11-14","","python"
562667,"Staff Engineer - Data Scientist","Micron Technology","India","Full-time","170575.0","2023-11-14","","snowflake"
562667,"Staff Engineer - Data Scientist","Micron Technology","India","Full-time","170575.0","2023-11-14","","spark"
562667,"Staff Engineer - Data Scientist","Micron Technology","India","Full-time","170575.0","2023-11-14","","hadoop"
562667,"Staff Engineer - Data Scientist","Micron Technology","India","Full-time","170575.0","2023-11-14","","tensorflow"
562667,"Staff Engineer - Data Scientist","Micron Technology","India","Full-time","170575.0","2023-11-14","","pytorch"
562667,"Staff Engineer - Data Scientist","Micron Technology","India","Full-time","170575.0","2023-11-14","","tableau"
176045,"Data Scientist - Retail / Mobility","Shell","India","Full-time","170575.0","2023-10-30","","shell"
176045,"Data Scientist - Retail / Mobility","Shell","India","Full-time","170575.0","2023-10-30","","databricks"
1794403,"Data Scientist (all genders)","HRS","India","Full-time","170500.0","2023-12-09","","python"
1794403,"Data Scientist (all genders)","HRS","India","Full-time","170500.0","2023-12-09","","r"
1794403,"Data Scientist (all genders)","HRS","India","Full-time","170500.0","2023-12-09","","azure"
1794403,"Data Scientist (all genders)","HRS","India","Full-time","170500.0","2023-12-09","","aws"
1794403,"Data Scientist (all genders)","HRS","India","Full-time","170500.0","2023-12-09","","gcp"
1794403,"Data Scientist (all genders)","HRS","India","Full-time","170500.0","2023-12-09","","docker"
1498606,"Senior Data Scientist, Causal Inference","Deliveroo","India","Full-time","170500.0","2023-12-01","","sql"
234792,"AI Data Scientist","Shell","India","Full-time","170500.0","2023-11-22","","python"
234792,"AI Data Scientist","Shell","India","Full-time","170500.0","2023-11-22","","java"
234792,"AI Data Scientist","Shell","India","Full-time","170500.0","2023-11-22","","r"
234792,"AI Data Scientist","Shell","India","Full-time","170500.0","2023-11-22","","shell"
234792,"AI Data Scientist","Shell","India","Full-time","170500.0","2023-11-22","","go"
234792,"AI Data Scientist","Shell","India","Full-time","170500.0","2023-11-22","","c++"
234792,"AI Data Scientist","Shell","India","Full-time","170500.0","2023-11-22","","express"
234792,"AI Data Scientist","Shell","India","Full-time","170500.0","2023-11-22","","excel"
234792,"AI Data Scientist","Shell","India","Full-time","170500.0","2023-11-22","","kubernetes"
417747,"Senior Data Scientist","Cargill","India","Full-time","170000.0","2023-12-20","","python"
541783,"Sr Data Scientist","Target","India","Full-time","170000.0","2023-12-22","","sql"
541783,"Sr Data Scientist","Target","India","Full-time","170000.0","2023-12-22","","python"
541783,"Sr Data Scientist","Target","India","Full-time","170000.0","2023-12-22","","flow"
520909,"Principal Data Engineer","Blueprint Technologies","Anywhere","Full-time","169500.0","2023-06-19",1,"sql"
520909,"Principal Data Engineer","Blueprint Technologies","Anywhere","Full-time","169500.0","2023-06-19",1,"databricks"
520909,"Principal Data Engineer","Blueprint Technologies","Anywhere","Full-time","169500.0","2023-06-19",1,"aws"
520909,"Principal Data Engineer","Blueprint Technologies","Anywhere","Full-time","169500.0","2023-06-19",1,"bigquery"
520909,"Principal Data Engineer","Blueprint Technologies","Anywhere","Full-time","169500.0","2023-06-19",1,"redshift"
520909,"Principal Data Engineer","Blueprint Technologies","Anywhere","Full-time","169500.0","2023-06-19",1,"snowflake"
520909,"Principal Data Engineer","Blueprint Technologies","Anywhere","Full-time","169500.0","2023-06-19",1,"pyspark"
520909,"Principal Data Engineer","Blueprint Technologies","Anywhere","Full-time","169500.0","2023-06-19",1,"unity"
69694,"Head of Data Science, Analytics and BI","Carousell Group","India","Full-time","166419.5","2023-07-25","","sql"
69694,"Head of Data Science, Analytics and BI","Carousell Group","India","Full-time","166419.5","2023-07-25","","python"
69694,"Head of Data Science, Analytics and BI","Carousell Group","India","Full-time","166419.5","2023-07-25","","spark"
69694,"Head of Data Science, Analytics and BI","Carousell Group","India","Full-time","166419.5","2023-07-25","","tensorflow"
69694,"Head of Data Science, Analytics and BI","Carousell Group","India","Full-time","166419.5","2023-07-25","","keras"
69694,"Head of Data Science, Analytics and BI","Carousell Group","India","Full-time","166419.5","2023-07-25","","tableau"
69694,"Head of Data Science, Analytics and BI","Carousell Group","India","Full-time","166419.5","2023-07-25","","looker"
69694,"Head of Data Science, Analytics and BI","Carousell Group","India","Full-time","166419.5","2023-07-25","","qlik"
1417381,"Head of DataOps & Render Support","Framestore","Mumbai, Maharashtra, India","Full-time","166419.5","2023-06-01","","python"
1417381,"Head of DataOps & Render Support","Framestore","Mumbai, Maharashtra, India","Full-time","166419.5","2023-06-01","","shell"
1417381,"Head of DataOps & Render Support","Framestore","Mumbai, Maharashtra, India","Full-time","166419.5","2023-06-01","","c++"
1417381,"Head of DataOps & Render Support","Framestore","Mumbai, Maharashtra, India","Full-time","166419.5","2023-06-01","","linux"
1417381,"Head of DataOps & Render Support","Framestore","Mumbai, Maharashtra, India","Full-time","166419.5","2023-06-01","","windows"
1417381,"Head of DataOps & Render Support","Framestore","Mumbai, Maharashtra, India","Full-time","166419.5","2023-06-01","","jira"
538495,"Machine Learning Engineer","InMobi","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-20","","python"
538495,"Machine Learning Engineer","InMobi","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-20","","java"
538495,"Machine Learning Engineer","InMobi","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-20","","c++"
538495,"Machine Learning Engineer","InMobi","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-20","","azure"
538495,"Machine Learning Engineer","InMobi","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-20","","pyspark"
538495,"Machine Learning Engineer","InMobi","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-20","","tensorflow"
538495,"Machine Learning Engineer","InMobi","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-20","","pytorch"
538495,"Machine Learning Engineer","InMobi","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-20","","scikit-learn"
538495,"Machine Learning Engineer","InMobi","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-20","","git"
1098299,"Senior Machine Learning Engineer","Uniphore","India","Full-time","166000.0","2023-08-10","","python"
1098299,"Senior Machine Learning Engineer","Uniphore","India","Full-time","166000.0","2023-08-10","","hugging face"
1098299,"Senior Machine Learning Engineer","Uniphore","India","Full-time","166000.0","2023-08-10","","docker"
871562,"Machine Learning Engineer","ServiceNow","Hyderabad, Telangana, India","Full-time","166000.0","2023-04-06","","java"
416266,"Sr. Machine Learning Engineer","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-04-28","","python"
416266,"Sr. Machine Learning Engineer","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-04-28","","java"
416266,"Sr. Machine Learning Engineer","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-04-28","","spark"
416266,"Sr. Machine Learning Engineer","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-04-28","","pandas"
416266,"Sr. Machine Learning Engineer","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-04-28","","numpy"
416266,"Sr. Machine Learning Engineer","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-04-28","","tensorflow"
416266,"Sr. Machine Learning Engineer","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-04-28","","pytorch"
416266,"Sr. Machine Learning Engineer","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-04-28","","scikit-learn"
563436,"Machine Learning Engineer","Ethos","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-25","","python"
563436,"Machine Learning Engineer","Ethos","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-25","","java"
563436,"Machine Learning Engineer","Ethos","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-25","","go"
563436,"Machine Learning Engineer","Ethos","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-25","","c++"
563436,"Machine Learning Engineer","Ethos","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-25","","typescript"
563436,"Machine Learning Engineer","Ethos","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-25","","azure"
563436,"Machine Learning Engineer","Ethos","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-25","","aws"
563436,"Machine Learning Engineer","Ethos","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-25","","tensorflow"
563436,"Machine Learning Engineer","Ethos","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-25","","pytorch"
563436,"Machine Learning Engineer","Ethos","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-25","","scikit-learn"
563436,"Machine Learning Engineer","Ethos","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-25","","kubernetes"
563436,"Machine Learning Engineer","Ethos","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-25","","docker"
1063630,"Senior Machine Learning Engineer","Toast","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-19","","python"
1063630,"Senior Machine Learning Engineer","Toast","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-19","","shell"
1063630,"Senior Machine Learning Engineer","Toast","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-19","","dynamodb"
1063630,"Senior Machine Learning Engineer","Toast","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-19","","aws"
1063630,"Senior Machine Learning Engineer","Toast","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-19","","spark"
1063630,"Senior Machine Learning Engineer","Toast","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-19","","airflow"
1063630,"Senior Machine Learning Engineer","Toast","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-19","","tensorflow"
1063630,"Senior Machine Learning Engineer","Toast","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-19","","pytorch"
1063630,"Senior Machine Learning Engineer","Toast","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-19","","scikit-learn"
1063630,"Senior Machine Learning Engineer","Toast","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-19","","git"
1063630,"Senior Machine Learning Engineer","Toast","Bengaluru, Karnataka, India","Full-time","166000.0","2023-07-19","","terraform"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","sql"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","python"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","go"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","javascript"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","c++"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","mongodb"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","redis"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","mongodb"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","bigquery"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","spark"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","airflow"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","kafka"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","excel"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","kubernetes"
990427,"Machine Learning Engineer - Data Pre-processing, Pipeline, Streaming","Zscaler","Bengaluru, Karnataka, India","Full-time","166000.0","2023-05-15","","docker"
113377,"Staff Machine Learning Engineer ,AI as Services","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-02-04","","sql"
113377,"Staff Machine Learning Engineer ,AI as Services","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-02-04","","python"
113377,"Staff Machine Learning Engineer ,AI as Services","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-02-04","","scala"
113377,"Staff Machine Learning Engineer ,AI as Services","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-02-04","","golang"
113377,"Staff Machine Learning Engineer ,AI as Services","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-02-04","","redis"
113377,"Staff Machine Learning Engineer ,AI as Services","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-02-04","","spark"
113377,"Staff Machine Learning Engineer ,AI as Services","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-02-04","","hadoop"
113377,"Staff Machine Learning Engineer ,AI as Services","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-02-04","","kafka"
113377,"Staff Machine Learning Engineer ,AI as Services","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-02-04","","splunk"
113377,"Staff Machine Learning Engineer ,AI as Services","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-02-04","","jenkins"
113377,"Staff Machine Learning Engineer ,AI as Services","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-02-04","","docker"
113377,"Staff Machine Learning Engineer ,AI as Services","Visa","Bengaluru, Karnataka, India","Full-time","166000.0","2023-02-04","","ansible"
1658474,"Machine Learning Engineer | Hybrid, Bangalore, India","Optiv","Bengaluru, Karnataka, India","Full-time","166000.0","2023-04-06","","python"
1658474,"Machine Learning Engineer | Hybrid, Bangalore, India","Optiv","Bengaluru, Karnataka, India","Full-time","166000.0","2023-04-06","","java"
1658474,"Machine Learning Engineer | Hybrid, Bangalore, India","Optiv","Bengaluru, Karnataka, India","Full-time","166000.0","2023-04-06","","keras"
1658474,"Machine Learning Engineer | Hybrid, Bangalore, India","Optiv","Bengaluru, Karnataka, India","Full-time","166000.0","2023-04-06","","pytorch"
456582,"Machine Learning Engineer","ServiceNow","Hyderabad, Telangana, India","Full-time","166000.0","2023-01-10","","python"
456582,"Machine Learning Engineer","ServiceNow","Hyderabad, Telangana, India","Full-time","166000.0","2023-01-10","","azure"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","sql"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","python"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","nosql"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","scala"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","shell"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","databricks"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","aws"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","oracle"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","snowflake"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","spark"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","pandas"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","pyspark"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","airflow"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","kafka"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","unix"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","linux"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","power bi"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","jenkins"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","flow"
283661,"Technical Data Architect - Healthcare","Srijan Technologies","Gurugram, Haryana, India","Full-time","165000.0","2023-05-10","","gitlab"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","sql"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","python"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","mongodb"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","mongo"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","mysql"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","postgresql"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","sql server"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","mongodb"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","azure"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","aws"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","redshift"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","oracle"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","spark"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","hadoop"
954793,"Data Architect 2023","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-01-12","","power bi"
271081,"Data Architect ( Performance Engineering  Architect )","Eurofins","Bengaluru, Karnataka, India","Full-time","165000.0","2023-05-06","","sql"
271081,"Data Architect ( Performance Engineering  Architect )","Eurofins","Bengaluru, Karnataka, India","Full-time","165000.0","2023-05-06","","postgresql"
271081,"Data Architect ( Performance Engineering  Architect )","Eurofins","Bengaluru, Karnataka, India","Full-time","165000.0","2023-05-06","","sql server"
271081,"Data Architect ( Performance Engineering  Architect )","Eurofins","Bengaluru, Karnataka, India","Full-time","165000.0","2023-05-06","","azure"
1041666,"Data Architect - Data Migration","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-05-06","","oracle"
1041666,"Data Architect - Data Migration","Bosch Group","Bengaluru, Karnataka, India","Full-time","165000.0","2023-05-06","","sap"
781346,"Data Architect","Eagle Genomics Ltd","Hyderabad, Telangana, India","Full-time","163782.0","2023-07-06","","gdpr"
406320,"Data Architect","Eagle Genomics Ltd","Hyderabad, Telangana, India","Full-time","163782.0","2023-02-07","","sql"
406320,"Data Architect","Eagle Genomics Ltd","Hyderabad, Telangana, India","Full-time","163782.0","2023-02-07","","python"
406320,"Data Architect","Eagle Genomics Ltd","Hyderabad, Telangana, India","Full-time","163782.0","2023-02-07","","scala"
406320,"Data Architect","Eagle Genomics Ltd","Hyderabad, Telangana, India","Full-time","163782.0","2023-02-07","","go"
406320,"Data Architect","Eagle Genomics Ltd","Hyderabad, Telangana, India","Full-time","163782.0","2023-02-07","","mongodb"
406320,"Data Architect","Eagle Genomics Ltd","Hyderabad, Telangana, India","Full-time","163782.0","2023-02-07","","no-sql"
406320,"Data Architect","Eagle Genomics Ltd","Hyderabad, Telangana, India","Full-time","163782.0","2023-02-07","","neo4j"
